# spot,7575.3901,ts,2026-07-10 22:56:46
strike,dte,cp,oi,gamma,delta,iv,bid,ask
200.00,7,C,14756,0.000000,0.9996,8.3222,7365.40,7384.50
200.00,7,P,13331,0.000000,0.0000,7.2672,0.00,0.05
400.00,7,C,38,0.000000,0.9996,7.2654,7164.10,7184.70
400.00,7,P,7118,0.000000,0.0000,5.8219,0.00,0.05
600.00,7,C,4,0.000000,0.9996,6.2528,6964.80,6988.30
600.00,7,P,5209,0.000000,0.0000,4.9985,0.00,0.05
800.00,7,C,3,0.000000,0.9996,5.4729,6766.20,6788.40
800.00,7,P,3702,0.000000,0.0000,4.4229,0.00,0.05
1000.00,7,C,270,0.000000,0.9996,4.9485,6564.60,6587.40
1000.00,7,P,2861,0.000000,0.0000,3.9807,0.00,0.05
1200.00,7,C,13302,0.000000,0.9996,4.2854,6367.40,6385.10
1200.00,7,P,14480,0.000000,0.0000,3.6220,0.00,0.05
1400.00,7,C,3,0.000000,0.9996,4.1085,6164.90,6186.40
1400.00,7,P,748,0.000000,0.0000,3.3202,0.00,0.05
1600.00,7,C,1,0.000000,0.9996,3.7483,5965.00,5985.40
1600.00,7,P,3072,0.000000,0.0000,3.0600,0.00,0.05
1800.00,7,P,2095,0.000000,0.0000,2.8311,0.00,0.05
2000.00,7,C,82,0.000000,0.9996,3.2041,5565.30,5585.80
2000.00,7,P,10527,0.000000,0.0000,2.6269,0.00,0.05
2200.00,7,C,1431,0.000000,0.9996,2.9991,5365.50,5386.60
2200.00,7,P,4360,0.000000,0.0000,2.5464,0.00,0.05
2400.00,7,C,1,0.000000,0.9996,2.7624,5165.60,5188.40
2400.00,7,P,1452,0.000000,0.0000,2.3714,0.00,0.05
2500.00,7,C,1,0.000000,0.9996,2.6765,5065.70,5089.20
2500.00,7,P,16485,0.000000,0.0000,2.2894,0.00,0.05
2600.00,7,P,756,0.000000,0.0000,2.2107,0.00,0.05
2700.00,7,P,1111,0.000000,0.0000,2.1349,0.00,0.05
2800.00,7,P,1396,0.000000,0.0000,2.0620,0.00,0.05
2900.00,7,P,2185,0.000000,0.0000,1.9916,0.00,0.05
3000.00,7,C,226,0.000000,0.9996,2.2003,4566.00,4586.50
3000.00,7,P,7466,0.000000,0.0000,1.9236,0.00,0.05
3100.00,7,P,1984,0.000000,0.0000,1.8578,0.00,0.05
3200.00,7,C,35,0.000000,0.9996,2.0703,4366.20,4386.70
3200.00,7,P,2718,0.000000,0.0000,1.7941,0.00,0.05
3300.00,7,P,8068,0.000000,0.0000,1.7324,0.00,0.05
3400.00,7,C,13,0.000000,0.9996,1.9018,4166.30,4188.90
3400.00,7,P,4779,0.000000,0.0000,1.6725,0.00,0.05
3500.00,7,P,7153,0.000000,0.0000,1.6143,0.00,0.05
3600.00,7,P,5245,0.000000,0.0000,1.5577,0.00,0.05
3650.00,7,P,2063,0.000000,0.0000,1.5300,0.00,0.05
3700.00,7,C,1,0.000000,0.9996,1.7330,3866.60,3887.00
3700.00,7,P,2311,0.000000,0.0000,1.5027,0.00,0.05
3750.00,7,P,1816,0.000000,0.0000,1.4757,0.00,0.05
3800.00,7,P,3837,0.000000,-0.0001,1.4491,0.00,0.10
3850.00,7,P,1609,0.000000,-0.0001,1.4229,0.00,0.10
3900.00,7,P,2446,0.000000,-0.0001,1.3969,0.00,0.10
3950.00,7,P,1908,0.000000,-0.0001,1.3713,0.00,0.10
4000.00,7,C,146,0.000000,0.9996,1.5366,3566.80,3587.20
4000.00,7,P,7367,0.000000,-0.0001,1.3460,0.00,0.10
4050.00,7,P,1590,0.000000,-0.0001,1.3210,0.00,0.10
4100.00,7,P,1971,0.000000,-0.0001,1.2963,0.00,0.10
4150.00,7,P,3343,0.000000,-0.0001,1.2719,0.00,0.10
4200.00,7,C,2,0.000000,0.9995,1.3993,3366.90,3389.90
4200.00,7,P,5150,0.000000,-0.0001,1.2478,0.00,0.10
4225.00,7,P,960,0.000000,-0.0001,1.2358,0.00,0.10
4250.00,7,P,1964,0.000000,-0.0001,1.2239,0.00,0.10
4275.00,7,P,724,0.000000,-0.0001,1.2121,0.00,0.10
4300.00,7,P,2766,0.000000,-0.0001,1.2003,0.00,0.10
4325.00,7,P,696,0.000000,-0.0001,1.1886,0.00,0.10
4350.00,7,P,926,0.000000,-0.0001,1.1770,0.00,0.10
