# spot,7354.0200,ts,2026-06-26 23:01:45
strike,dte,cp,oi,gamma,delta,iv,bid,ask
200.00,21,C,14746,0.000000,1.0000,0.0000,7138.90,7160.40
200.00,21,P,13331,0.000000,0.0000,4.1052,0.00,0.05
400.00,21,C,37,0.000000,1.0000,4.6501,6939.70,6961.00
400.00,21,P,7118,0.000000,0.0000,3.2826,0.00,0.05
600.00,21,C,5,0.000000,1.0000,3.9668,6741.70,6761.80
600.00,21,P,5209,0.000000,0.0000,2.8139,0.00,0.05
800.00,21,C,2,0.000000,1.0000,3.5130,6540.80,6562.30
800.00,21,P,3702,0.000000,0.0000,2.4862,0.00,0.05
1000.00,21,C,269,0.000000,1.0000,3.1535,6341.60,6361.60
1000.00,21,P,2861,0.000000,0.0000,2.2344,0.00,0.05
1200.00,21,C,13302,0.000000,1.0000,0.0000,6142.10,6163.20
1200.00,21,P,14480,0.000000,0.0000,2.0302,0.00,0.05
1400.00,21,C,3,0.000000,1.0000,2.6336,5942.30,5962.70
1400.00,21,P,748,0.000000,-0.0001,1.8583,0.00,0.05
1600.00,21,C,1,0.000000,1.0000,2.4245,5743.10,5763.60
1600.00,21,P,3071,0.000000,-0.0001,1.7102,0.00,0.05
1800.00,21,P,1555,0.000000,-0.0001,1.6901,0.00,0.05
2000.00,21,C,19,0.000000,1.0000,2.0873,5343.90,5365.60
2000.00,21,P,10068,0.000000,-0.0001,1.5659,0.00,0.15
2200.00,21,C,1431,0.000000,1.0000,1.9480,5144.80,5165.30
2200.00,21,P,4176,0.000000,-0.0001,1.4538,0.00,0.20
2400.00,21,C,1,0.000000,1.0000,1.8132,4945.00,4965.50
2400.00,21,P,1236,0.000000,-0.0001,1.3515,0.00,0.20
2500.00,21,C,1,0.000000,1.0000,1.7537,4845.60,4866.80
2500.00,21,P,16483,0.000000,-0.0001,1.3290,0.00,0.20
2600.00,21,P,756,0.000000,-0.0001,1.2822,0.00,0.20
2700.00,21,P,1111,0.000000,-0.0001,1.2371,0.00,0.20
2800.00,21,P,1396,0.000000,-0.0002,1.1937,0.00,0.20
2900.00,21,C,30,0.000000,1.0000,1.5304,4446.40,4466.90
2900.00,21,P,2183,0.000000,-0.0002,1.1518,0.00,0.20
3000.00,21,C,226,0.000000,1.0000,1.4808,4346.70,4367.20
3000.00,21,P,7466,0.000000,-0.0002,1.1115,0.00,0.20
3100.00,21,P,1984,0.000000,-0.0002,1.0724,0.00,0.20
3200.00,21,C,25,0.000000,1.0000,1.3805,4148.50,4169.00
3200.00,21,P,2718,0.000000,-0.0002,1.0510,0.00,0.25
3300.00,21,P,8053,0.000000,-0.0002,1.0137,0.00,0.25
3400.00,21,C,13,0.000000,1.0000,1.2914,3948.20,3968.70
3400.00,21,P,4774,0.000000,-0.0003,0.9775,0.00,0.25
3500.00,21,P,7153,0.000000,-0.0003,0.9424,0.00,0.30
3600.00,21,P,5201,0.000000,-0.0003,0.9310,0.05,0.15
3650.00,21,P,2027,0.000000,-0.0003,0.8913,0.00,0.25
3700.00,21,C,1,0.000000,1.0000,1.1662,3648.70,3669.20
3700.00,21,P,2272,0.000000,-0.0004,0.8864,0.00,0.25
3750.00,21,P,1796,0.000000,-0.0004,0.8702,0.00,0.25
3800.00,21,P,3817,0.000000,-0.0004,0.8539,0.00,0.30
3850.00,21,P,1592,0.000000,-0.0004,0.8375,0.00,0.30
3900.00,21,P,2414,0.000000,-0.0005,0.8218,0.00,0.30
3950.00,21,P,1835,0.000000,-0.0005,0.8153,0.05,0.30
4000.00,21,C,140,0.000000,1.0000,1.0456,3349.60,3371.30
4000.00,21,P,7357,0.000000,-0.0005,0.8082,0.05,0.30
4050.00,21,P,1588,0.000000,-0.0006,0.7926,0.05,0.35
4100.00,21,P,2042,0.000000,-0.0006,0.7840,0.05,0.35
4150.00,21,P,3344,0.000000,-0.0006,0.7690,0.05,0.40
4200.00,21,C,2,0.000000,1.0000,0.9721,3150.20,3170.70
4200.00,21,P,4413,0.000000,-0.0007,0.7536,0.05,0.40
4225.00,21,P,966,0.000000,-0.0007,0.7524,0.10,0.40
4250.00,21,P,1964,0.000000,-0.0008,0.7449,0.05,0.40
4275.00,21,P,725,0.000000,-0.0008,0.7374,0.05,0.40
4300.00,21,P,2496,0.000000,-0.0008,0.7299,0.10,0.45
4325.00,21,P,696,0.000000,-0.0008,0.7281,0.05,0.45
4350.00,21,P,927,0.000000,-0.0009,0.7206,0.05,0.45
4375.00,21,P,1130,0.000000,-0.0009,0.7133,0.10,0.45
4400.00,21,C,1,0.000000,0.9999,0.9048,2951.20,2971.70
4400.00,21,P,3595,0.000000,-0.0010,0.7110,0.10,0.50
4425.00,21,P,735,0.000000,-0.0010,0.7036,0.15,0.50
4450.00,21,P,749,0.000000,-0.0010,0.7010,0.15,0.50
