# spot,7673.5200,ts,2026-09-08 23:47:49
strike,dte,cp,oi,gamma,delta,iv,bid,ask
200.00,10,C,3281,0.000000,1.0000,8.1518,7459.60,7477.80
200.00,10,P,817,0.000000,0.0000,6.0605,0.00,0.05
400.00,10,C,396,0.000000,1.0000,6.4269,7257.70,7277.80
400.00,10,P,535,0.000000,0.0000,4.8589,0.00,0.05
600.00,10,C,204,0.000000,1.0000,5.5066,7059.10,7079.60
600.00,10,P,32400,0.000000,0.0000,4.1743,0.00,0.05
800.00,10,C,346,0.000000,0.9999,4.8709,6858.10,6879.80
800.00,10,P,42521,0.000000,0.0000,3.6958,0.00,0.05
1000.00,10,C,357,0.000000,0.9999,4.3494,6659.50,6680.00
1000.00,10,P,11639,0.000000,0.0000,3.3282,0.00,0.05
1200.00,10,C,58,0.000000,0.9999,3.9622,6458.60,6480.30
1200.00,10,P,10666,0.000000,0.0000,3.0300,0.00,0.05
1400.00,10,C,43,0.000000,0.9999,3.6379,6259.30,6279.10
1400.00,10,P,7933,0.000000,0.0000,2.7792,0.00,0.05
1600.00,10,C,38,0.000000,0.9999,3.3290,6059.10,6079.80
1600.00,10,P,9596,0.000000,0.0000,2.5628,0.00,0.05
1800.00,10,C,3,0.000000,0.9999,3.0866,5859.40,5880.00
1800.00,10,P,6872,0.000000,0.0000,2.3726,0.00,0.05
2000.00,10,C,926,0.000000,0.9999,2.8706,5659.60,5680.30
2000.00,10,P,6004,0.000000,0.0000,2.2962,0.00,0.05
2200.00,10,C,2670,0.000000,0.9999,2.6505,5464.30,5478.30
2200.00,10,P,9871,0.000000,0.0000,2.1366,0.00,0.10
2300.00,10,C,18,0.000000,0.9999,2.5731,5360.20,5380.70
2300.00,10,P,4507,0.000000,0.0000,2.0623,0.00,0.10
2400.00,10,P,2766,0.000000,0.0000,1.9912,0.00,0.10
2500.00,10,C,1,0.000000,0.9999,2.3804,5160.30,5180.50
2500.00,10,P,12594,0.000000,0.0000,1.9231,0.00,0.10
2600.00,10,C,2,0.000000,0.9999,2.3133,5060.40,5081.10
2600.00,10,P,3047,0.000000,0.0000,1.8577,0.00,0.10
2700.00,10,P,4114,0.000000,0.0000,1.7947,0.00,0.10
2800.00,10,P,6696,0.000000,-0.0001,1.7341,0.00,0.10
2900.00,10,C,15,0.000000,0.9999,2.0827,4761.00,4781.50
2900.00,10,P,4893,0.000000,-0.0001,1.6066,0.00,0.05
3000.00,10,C,9098,0.000000,0.9999,2.0043,4666.20,4678.50
3000.00,10,P,18225,0.000000,-0.0001,1.6191,0.00,0.10
3100.00,10,P,1178,0.000000,-0.0001,1.5644,0.00,0.10
3200.00,10,C,46,0.000000,0.9999,1.8755,4462.30,4481.90
3200.00,10,P,4775,0.000000,-0.0001,1.5115,0.00,0.10
3300.00,10,P,2161,0.000000,-0.0001,1.4602,0.00,0.10
3400.00,10,C,75,0.000000,0.9999,1.7350,4261.40,4281.70
3400.00,10,P,4177,0.000000,-0.0001,1.4104,0.00,0.10
3450.00,10,P,1808,0.000000,-0.0001,1.3861,0.00,0.10
3500.00,10,C,6,0.000000,0.9999,1.6872,4161.50,4182.30
3500.00,10,P,7400,0.000000,-0.0001,1.3621,0.00,0.10
3550.00,10,P,658,0.000000,-0.0001,1.3384,0.00,0.10
3600.00,10,C,1,0.000000,0.9999,1.6219,4061.60,4082.40
3600.00,10,P,4147,0.000000,-0.0001,1.3151,0.00,0.10
3650.00,10,P,698,0.000000,-0.0001,1.2921,0.00,0.10
3700.00,10,C,1,0.000000,0.9999,1.5584,3962.90,3982.60
3700.00,10,P,4860,0.000000,-0.0001,1.2694,0.00,0.10
3750.00,10,P,2305,0.000000,-0.0001,1.2470,0.00,0.10
3800.00,10,C,3,0.000000,0.9998,1.5146,3862.10,3882.10
3800.00,10,P,3530,0.000000,-0.0001,1.2249,0.00,0.10
3850.00,10,P,2514,0.000000,-0.0001,1.2031,0.00,0.10
3900.00,10,P,2416,0.000000,-0.0001,1.2135,0.00,0.10
3950.00,10,C,1,0.000000,0.9998,1.4335,3713.40,3732.90
3950.00,10,P,1660,0.000000,-0.0001,1.1917,0.00,0.10
3975.00,10,P,1004,0.000000,-0.0001,1.1809,0.00,0.10
4000.00,10,C,2655,0.000000,0.9998,1.3957,3668.60,3678.90
4000.00,10,P,12558,0.000000,-0.0001,1.1702,0.00,0.10
4025.00,10,P,1391,0.000000,-0.0001,1.1595,0.00,0.10
4050.00,10,P,1471,0.000000,-0.0001,1.1489,0.00,0.10
4075.00,10,P,1093,0.000000,-0.0001,1.1383,0.00,0.10
4100.00,10,P,4631,0.000000,-0.0001,1.1278,0.00,0.10
4125.00,10,P,1020,0.000000,-0.0001,1.1174,0.00,0.10
4150.00,10,C,2,0.000000,0.9998,1.3190,3512.30,3532.60
4150.00,10,P,1368,0.000000,-0.0001,1.1071,0.00,0.10
4175.00,10,P,1019,0.000000,-0.0001,1.0968,0.00,0.10
4200.00,10,C,2,0.000000,0.9998,1.2995,3463.50,3483.20
4200.00,10,P,5402,0.000000,-0.0002,1.0865,0.00,0.10
4225.00,10,P,900,0.000000,-0.0002,1.0763,0.00,0.10
4250.00,10,P,1641,0.000000,-0.0002,1.0662,0.00,0.10
4275.00,10,C,3,0.000000,0.9998,1.2626,3388.60,3408.30
4275.00,10,P,1102,0.000000,-0.0002,1.0561,0.00,0.10
4300.00,10,C,21,0.000000,0.9998,1.2449,3363.20,3383.20
4300.00,10,P,4428,0.000000,-0.0002,1.0461,0.00,0.10
4325.00,10,P,1032,0.000000,-0.0002,1.0362,0.00,0.10
