# spot,7482.7100,ts,2026-07-08 23:00:46
strike,dte,cp,oi,gamma,delta,iv,bid,ask
200.00,9,C,14756,0.000000,0.9997,0.0000,7262.30,7283.40
200.00,9,P,13331,0.000000,0.0000,6.3595,0.00,0.05
400.00,9,C,38,0.000000,0.9997,0.0000,7062.50,7083.40
400.00,9,P,7118,0.000000,0.0000,5.0902,0.00,0.05
600.00,9,C,4,0.000000,0.9997,0.0000,6862.80,6883.60
600.00,9,P,5209,0.000000,0.0000,4.3670,0.00,0.05
800.00,9,C,3,0.000000,0.9997,0.0000,6663.00,6683.10
800.00,9,P,3702,0.000000,0.0000,3.8614,0.00,0.05
1000.00,9,C,270,0.000000,0.9997,0.0000,6463.20,6483.80
1000.00,9,P,2861,0.000000,0.0000,3.4730,0.00,0.05
1200.00,9,C,13302,0.000000,0.9996,0.0000,6263.70,6284.60
1200.00,9,P,14480,0.000000,0.0000,3.1579,0.00,0.05
1400.00,9,C,3,0.000000,0.9996,0.0000,6063.70,6084.10
1400.00,9,P,748,0.000000,0.0000,2.8929,0.00,0.05
1600.00,9,C,1,0.000000,0.9996,0.0000,5865.70,5885.90
1600.00,9,P,3072,0.000000,0.0000,2.6643,0.00,0.05
1800.00,9,P,2095,0.000000,0.0000,2.5677,0.00,0.10
2000.00,9,C,82,0.000000,0.9996,0.0000,5464.40,5485.20
2000.00,9,P,10527,0.000000,0.0000,2.3809,0.00,0.10
2200.00,9,C,1431,0.000000,0.9996,0.0000,5264.60,5286.60
2200.00,9,P,4360,0.000000,0.0000,2.2123,0.00,0.10
2400.00,9,C,1,0.000000,0.9996,0.0000,5065.10,5086.90
2400.00,9,P,1452,0.000000,0.0000,2.0585,0.00,0.10
2500.00,9,C,1,0.000000,0.9996,0.0000,4965.00,4986.30
2500.00,9,P,16485,0.000000,0.0000,1.9865,0.00,0.10
2600.00,9,P,756,0.000000,0.0000,1.9173,0.00,0.10
2700.00,9,P,1111,0.000000,0.0000,1.8507,0.00,0.10
