# spot,7591.7002,ts,2026-09-10 23:38:47
strike,dte,cp,oi,gamma,delta,iv,bid,ask
200.00,8,C,3280,0.000000,1.0000,0.0000,7387.80,7407.30
200.00,8,P,817,0.000000,0.0000,6.7870,0.00,0.05
400.00,8,C,396,0.000000,1.0000,7.2008,7186.20,7205.90
400.00,8,P,535,0.000000,0.0000,5.4380,0.00,0.05
600.00,8,C,204,0.000000,1.0000,6.1390,6986.40,7005.90
600.00,8,P,32400,0.000000,0.0000,4.6694,0.00,0.05
800.00,8,C,346,0.000000,1.0000,5.4503,6786.60,6808.60
800.00,8,P,42521,0.000000,0.0000,4.1321,0.00,0.05
1000.00,8,C,357,0.000000,1.0000,4.8850,6586.80,6610.20
1000.00,8,P,11639,0.000000,0.0000,3.7194,0.00,0.05
1200.00,8,C,58,0.000000,1.0000,4.4282,6387.00,6406.60
1200.00,8,P,10666,0.000000,0.0000,3.3845,0.00,0.05
1400.00,8,C,43,0.000000,1.0000,4.0453,6187.30,6206.80
1400.00,8,P,7933,0.000000,0.0000,3.1030,0.00,0.05
1600.00,8,C,38,0.000000,0.9999,3.7158,5987.50,6007.00
1600.00,8,P,9596,0.000000,0.0000,2.8600,0.00,0.05
1800.00,8,C,3,0.000000,0.9999,3.4587,5787.70,5807.60
1800.00,8,P,6872,0.000000,0.0000,2.6464,0.00,0.05
2000.00,8,C,926,0.000000,0.9999,3.1999,5587.90,5611.80
2000.00,8,P,5926,0.000000,0.0000,2.5600,0.00,0.05
2200.00,8,C,2670,0.000000,0.9999,2.9667,5392.40,5407.30
2200.00,8,P,9849,0.000000,0.0000,2.3808,0.00,0.10
2300.00,8,C,18,0.000000,0.9999,2.8582,5288.20,5311.20
2300.00,8,P,4505,0.000000,0.0000,2.2974,0.00,0.10
2400.00,8,P,2766,0.000000,0.0000,2.1269,0.00,0.05
2500.00,8,C,1,0.000000,0.9999,2.6552,5088.50,5108.00
2500.00,8,P,12594,0.000000,0.0000,2.0533,0.00,0.05
2600.00,8,C,2,0.000000,0.9999,2.5598,4988.60,5008.10
2600.00,8,P,3048,0.000000,0.0000,2.0675,0.00,0.10
2700.00,8,P,4105,0.000000,0.0000,1.9968,0.00,0.10
2800.00,8,P,6667,0.000000,-0.0001,1.8494,0.00,0.05
2900.00,8,C,15,0.000000,0.9999,2.3193,4688.90,4712.80
2900.00,8,P,4893,0.000000,-0.0001,1.7862,0.00,0.05
3000.00,8,C,9098,0.000000,0.9999,2.2369,4594.20,4607.30
3000.00,8,P,18225,0.000000,-0.0001,1.7995,0.00,0.10
3100.00,8,P,1178,0.000000,-0.0001,1.7381,0.00,0.10
3200.00,8,C,45,0.000000,0.9999,2.0802,4389.20,4407.70
3200.00,8,P,4776,0.000000,-0.0001,1.6787,0.00,0.10
3300.00,8,P,2161,0.000000,-0.0001,1.6211,0.00,0.10
3400.00,8,C,75,0.000000,0.9999,1.9332,4189.50,4206.30
3400.00,8,P,3883,0.000000,-0.0001,1.5652,0.00,0.10
3450.00,8,P,1808,0.000000,-0.0001,1.5378,0.00,0.10
3500.00,8,C,6,0.000000,0.9999,1.8630,4089.60,4109.30
3500.00,8,P,7091,0.000000,-0.0001,1.5109,0.00,0.10
3550.00,8,P,692,0.000000,-0.0001,1.4843,0.00,0.10
3600.00,8,C,1,0.000000,0.9999,1.7949,3989.70,4009.50
3600.00,8,P,4147,0.000000,-0.0001,1.4581,0.00,0.10
3650.00,8,P,698,0.000000,-0.0001,1.4323,0.00,0.10
3700.00,8,C,1,0.000000,0.9999,1.7286,3889.80,3909.30
3700.00,8,P,4860,0.000000,-0.0001,1.4068,0.00,0.10
3750.00,8,P,2305,0.000000,-0.0001,1.4190,0.00,0.10
3800.00,8,C,3,0.000000,0.9999,1.6839,3789.90,3809.40
3800.00,8,P,3530,0.000000,-0.0001,1.3935,0.00,0.05
3850.00,8,P,2405,0.000000,-0.0001,1.3684,0.00,0.10
3900.00,8,P,2415,0.000000,-0.0001,1.3436,0.00,0.10
3950.00,8,C,1,0.000000,0.9999,1.5806,3640.10,3662.00
3950.00,8,P,1595,0.000000,-0.0001,1.3190,0.00,0.10
3975.00,8,P,1019,0.000000,-0.0001,1.3069,0.00,0.15
4000.00,8,C,2655,0.000000,0.9998,1.5595,3596.40,3607.30
4000.00,8,P,12558,0.000000,-0.0001,1.2948,0.00,0.15
4025.00,8,P,1351,0.000000,-0.0001,1.2828,0.00,0.15
4050.00,8,P,1472,0.000000,-0.0001,1.2709,0.00,0.15
4075.00,8,P,1102,0.000000,-0.0001,1.2591,0.00,0.15
4100.00,8,P,4628,0.000000,-0.0001,1.2472,0.00,0.15
4125.00,8,P,1020,0.000000,-0.0001,1.2355,0.00,0.15
4150.00,8,C,2,0.000000,0.9998,1.4791,3440.30,3459.80
4150.00,8,P,1366,0.000000,-0.0001,1.2239,0.00,0.15
4175.00,8,P,1026,0.000000,-0.0001,1.2123,0.00,0.15
4200.00,8,C,2,0.000000,0.9998,1.4413,3390.40,3408.80
4200.00,8,P,5402,0.000000,-0.0001,1.2008,0.00,0.15
4225.00,8,P,902,0.000000,-0.0001,1.1894,0.00,0.15
4250.00,8,P,1641,0.000000,-0.0002,1.1780,0.00,0.15
4275.00,8,C,3,0.000000,0.9998,1.4028,3315.40,3335.00
4275.00,8,P,1102,0.000000,-0.0002,1.1667,0.00,0.15
4300.00,8,C,21,0.000000,0.9998,1.3844,3290.50,3307.40
4300.00,8,P,4269,0.000000,-0.0002,1.1554,0.00,0.15
4325.00,8,P,1032,0.000000,-0.0002,1.1442,0.00,0.15
4350.00,8,P,2240,0.000000,-0.0002,1.1331,0.00,0.15
4375.00,8,P,1119,0.000000,-0.0002,1.1220,0.00,0.15
4400.00,8,C,364,0.000000,0.9998,1.3287,3190.60,3209.10
4400.00,8,P,7584,0.000000,-0.0002,1.1110,0.00,0.15
4425.00,8,P,888,0.000000,-0.0002,1.1001,0.00,0.15
4450.00,8,C,320,0.000000,0.9998,1.3098,3140.60,3160.90
4450.00,8,P,2373,0.000000,-0.0002,1.0892,0.00,0.15
4475.00,8,P,1537,0.000000,-0.0002,1.0784,0.00,0.15
4500.00,8,C,78,0.000000,0.9998,1.2906,3090.70,3114.40
4500.00,8,P,8356,0.000000,-0.0002,1.0676,0.00,0.15
4525.00,8,P,1255,0.000000,-0.0002,1.0569,0.00,0.15
4550.00,8,C,1,0.000000,0.9998,1.2559,3040.80,3059.20
4550.00,8,P,1194,0.000000,-0.0002,1.0462,0.00,0.15
4575.00,8,P,1238,0.000000,-0.0002,1.0356,0.00,0.15
4600.00,8,C,10,0.000000,0.9997,1.2372,2990.80,3009.20
4600.00,8,P,3789,0.000000,-0.0002,1.0251,0.00,0.15
4625.00,8,P,1134,0.000000,-0.0002,1.0354,0.00,0.15
4650.00,8,P,3015,0.000000,-0.0003,1.0042,0.00,0.15
4675.00,8,P,1294,0.000000,-0.0003,0.9938,0.00,0.15
4700.00,8,C,2,0.000000,0.9997,1.1850,2890.90,2914.80
4700.00,8,P,3944,0.000000,-0.0003,0.9834,0.00,0.20
4725.00,8,C,1,0.000000,0.9997,1.1684,2866.00,2885.50
4725.00,8,P,958,0.000000,-0.0003,0.9931,0.00,0.20
4750.00,8,P,5498,0.000000,-0.0003,0.9629,0.00,0.20
4775.00,8,P,1549,0.000000,-0.0003,0.9724,0.00,0.20
4800.00,8,C,406,0.000000,0.9996,1.1339,2791.10,2814.90
4800.00,8,P,4494,0.000000,-0.0003,0.9620,0.00,0.20
4825.00,8,C,1,0.000000,0.9996,1.1319,2766.10,2785.60
4825.00,8,P,1188,0.000000,-0.0003,0.9518,0.00,0.20
4850.00,8,C,330,0.000000,0.9996,1.1158,2741.10,2761.30
4850.00,8,P,3662,0.000000,-0.0004,0.9415,0.00,0.20
4875.00,8,C,17,0.000000,0.9996,1.0998,2716.20,2734.60
4875.00,8,P,1552,0.000000,-0.0004,0.9314,0.00,0.10
4900.00,8,C,9,0.000000,0.9996,1.0976,2691.20,2713.10
4900.00,8,P,4309,0.000000,-0.0004,0.9212,0.05,0.20
4925.00,8,C,3,0.000000,0.9996,1.0819,2666.20,2689.00
4925.00,8,P,890,0.000000,-0.0004,0.9263,0.05,0.20
4950.00,8,C,157,0.000000,0.9996,1.0662,2641.30,2665.10
4950.00,8,P,1664,0.000000,-0.0004,0.9011,0.05,0.20
4975.00,8,C,1,0.000000,0.9995,1.0638,2616.30,2635.80
4975.00,8,P,1519,0.000000,-0.0004,0.9060,0.05,0.20
5000.00,8,C,39452,0.000000,0.9995,1.0483,2598.70,2607.50
