# spot,7499.3599,ts,2026-06-30 23:06:47
strike,dte,cp,oi,gamma,delta,iv,bid,ask
200.00,17,C,14745,0.000000,0.9995,0.0000,7273.50,7295.20
200.00,17,P,13331,0.000000,0.0000,4.5923,0.00,0.05
400.00,17,C,37,0.000000,0.9995,0.0000,7074.00,7097.10
400.00,17,P,7118,0.000000,0.0000,3.6765,0.00,0.05
600.00,17,C,5,0.000000,0.9995,0.0000,6874.50,6897.50
600.00,17,P,5209,0.000000,0.0000,3.1547,0.00,0.05
800.00,17,C,3,0.000000,0.9995,0.0000,6675.00,6696.70
800.00,17,P,3702,0.000000,0.0000,2.7899,0.00,0.05
1000.00,17,C,270,0.000000,0.9995,0.0000,6475.50,6497.20
1000.00,17,P,2861,0.000000,0.0000,2.5096,0.00,0.05
1200.00,17,C,13302,0.000000,0.9995,0.0000,6276.00,6297.70
1200.00,17,P,14480,0.000000,0.0000,2.2823,0.00,0.05
1400.00,17,C,3,0.000000,0.9995,0.0000,6076.50,6099.40
1400.00,17,P,748,0.000000,-0.0001,2.0911,0.00,0.05
1600.00,17,C,1,0.000000,0.9995,0.0000,5876.90,5898.60
1600.00,17,P,3072,0.000000,-0.0001,1.9261,0.00,0.05
1800.00,17,P,2009,0.000000,-0.0001,1.9050,0.00,0.15
2000.00,17,C,21,0.000000,0.9995,0.0000,5477.90,5499.10
2000.00,17,P,10412,0.000000,-0.0001,1.7669,0.00,0.05
2200.00,17,C,1431,0.000000,0.9995,0.0000,5278.40,5301.40
2200.00,17,P,4260,0.000000,-0.0001,1.6421,0.00,0.15
2400.00,17,C,1,0.000000,0.9994,0.0000,5078.90,5101.90
2400.00,17,P,1236,0.000000,-0.0001,1.5284,0.00,0.15
2500.00,17,C,1,0.000000,0.9994,0.0000,4979.20,5002.10
2500.00,17,P,16483,0.000000,-0.0001,1.4752,0.00,0.15
2600.00,17,P,756,0.000000,-0.0001,1.4240,0.00,0.15
2700.00,17,P,1111,0.000000,-0.0001,1.3748,0.00,0.15
2800.00,17,P,1396,0.000000,-0.0001,1.3273,0.00,0.15
2900.00,17,C,30,0.000000,0.9994,0.0000,4580.20,4601.90
2900.00,17,P,2183,0.000000,-0.0002,1.2816,0.00,0.15
3000.00,17,C,226,0.000000,0.9994,0.0000,4480.40,4503.30
3000.00,17,P,7466,0.000000,-0.0002,1.2374,0.00,0.15
3100.00,17,P,1984,0.000000,-0.0002,1.1947,0.00,0.15
3200.00,17,C,24,0.000000,0.9994,0.0000,4280.90,4302.60
3200.00,17,P,2718,0.000000,-0.0002,1.1533,0.00,0.15
3300.00,17,P,8053,0.000000,-0.0002,1.1132,0.00,0.15
3400.00,17,C,13,0.000000,0.9993,0.0000,4081.40,4103.10
3400.00,17,P,4774,0.000000,-0.0002,1.0955,0.00,0.20
3500.00,17,P,7153,0.000000,-0.0002,1.0570,0.00,0.10
3600.00,17,P,5201,0.000000,-0.0002,1.0195,0.00,0.10
3650.00,17,P,2058,0.000000,-0.0003,1.0012,0.00,0.20
3700.00,17,C,1,0.000000,0.9993,0.0000,3782.20,3803.90
3700.00,17,P,2277,0.000000,-0.0003,0.9831,0.00,0.20
3750.00,17,P,1799,0.000000,-0.0003,0.9652,0.00,0.20
3800.00,17,P,3816,0.000000,-0.0003,0.9476,0.00,0.20
3850.00,17,P,1592,0.000000,-0.0003,0.9302,0.00,0.20
3900.00,17,P,2413,0.000000,-0.0003,0.9277,0.00,0.20
3950.00,17,P,1833,0.000000,-0.0003,0.9105,0.00,0.25
4000.00,17,C,146,0.000000,0.9992,0.0000,3482.90,3504.70
4000.00,17,P,7365,0.000000,-0.0003,0.8935,0.00,0.25
4050.00,17,P,1587,0.000000,-0.0004,0.8767,0.05,0.25
4100.00,17,P,1960,0.000000,-0.0004,0.8601,0.10,0.25
4150.00,17,P,3342,0.000000,-0.0004,0.8437,0.05,0.25
4200.00,17,C,2,0.000000,0.9992,0.0000,3283.40,3305.20
4200.00,17,P,7155,0.000000,-0.0004,0.8275,0.10,0.25
4225.00,17,P,966,0.000000,-0.0004,0.8194,0.05,0.25
4250.00,17,P,1964,0.000000,-0.0004,0.8114,0.05,0.25
4275.00,17,P,725,0.000000,-0.0004,0.8144,0.05,0.25
4300.00,17,P,2767,0.000000,-0.0004,0.8065,0.05,0.30
4325.00,17,P,696,0.000000,-0.0005,0.7878,0.05,0.30
4350.00,17,P,927,0.000000,-0.0005,0.7905,0.05,0.30
4375.00,17,P,1030,0.000000,-0.0005,0.7722,0.05,0.30
4400.00,17,C,1,0.000000,0.9990,0.0000,3084.00,3106.90
4400.00,17,P,3494,0.000000,-0.0005,0.7748,0.05,0.30
4425.00,17,P,734,0.000000,-0.0005,0.7670,0.05,0.30
4450.00,17,P,749,0.000000,-0.0005,0.7593,0.05,0.30
4475.00,17,P,670,0.000000,-0.0006,0.7416,0.05,0.30
4500.00,17,C,18,0.000000,0.9990,0.0000,2984.20,3006.00
4500.00,17,P,4983,0.000000,-0.0006,0.7340,0.05,0.30
4525.00,17,C,1,0.000000,0.9990,0.0000,2959.30,2982.30
4525.00,17,P,951,0.000000,-0.0006,0.7363,0.05,0.30
4550.00,17,C,2,0.000000,0.9990,0.6355,2934.40,2957.30
4550.00,17,P,2542,0.000000,-0.0006,0.7287,0.05,0.35
4575.00,17,P,653,0.000000,-0.0006,0.7373,0.05,0.35
4600.00,17,C,2,0.000000,0.9989,0.5836,2884.50,2907.40
4600.00,17,P,6499,0.000000,-0.0006,0.7221,0.10,0.35
4625.00,17,P,1738,0.000000,-0.0007,0.7146,0.10,0.35
4650.00,17,P,865,0.000000,-0.0007,0.7145,0.10,0.35
4675.00,17,C,1,0.000000,0.9989,0.6265,2809.70,2831.50
4675.00,17,P,539,0.000000,-0.0007,0.7137,0.10,0.35
4700.00,17,C,1,0.000000,0.9988,0.6533,2784.80,2807.80
4700.00,17,P,1682,0.000000,-0.0007,0.6995,0.10,0.35
4725.00,17,P,733,0.000000,-0.0008,0.6920,0.10,0.35
4750.00,17,P,3095,0.000000,-0.0008,0.6910,0.10,0.40
4775.00,17,P,1861,0.000000,-0.0008,0.6836,0.10,0.40
4800.00,17,C,2,0.000000,0.9987,0.6083,2685.10,2708.00
4800.00,17,P,3593,0.000000,-0.0008,0.6762,0.15,0.40
4825.00,17,C,1,0.000000,0.9987,0.6271,2660.10,2681.90
4825.00,17,P,751,0.000000,-0.0008,0.6688,0.15,0.40
4850.00,17,C,1,0.000000,0.9987,0.6375,2635.20,2658.40
4850.00,17,P,3674,0.000000,-0.0009,0.6614,0.15,0.40
4875.00,17,C,34,0.000000,0.9986,0.6437,2610.30,2633.00
4875.00,17,P,3433,0.000000,-0.0009,0.6650,0.15,0.40
4900.00,17,C,6,0.000000,0.9986,0.6187,2585.30,2607.10
4900.00,17,P,3805,0.000000,-0.0010,0.6576,0.15,0.40
4925.00,17,P,1357,0.000000,-0.0010,0.6502,0.15,0.45
4950.00,17,C,3,0.000000,0.9985,0.6298,2535.50,2558.50
4950.00,17,P,1021,0.000000,-0.0010,0.6476,0.20,0.45
4975.00,17,C,1,0.000000,0.9985,0.6077,2510.60,2533.50
4975.00,17,P,4514,0.000000,-0.0011,0.6403,0.20,0.45
5000.00,17,C,25405,0.000000,0.9985,0.6124,2490.30,2505.90
5000.00,17,P,34931,0.000000,-0.0011,0.6373,0.20,0.45
5025.00,17,P,1427,0.000000,-0.0011,0.6300,0.20,0.45
5050.00,17,C,4,0.000000,0.9984,0.5951,2435.80,2458.80
5050.00,17,P,1526,0.000000,-0.0012,0.6227,0.20,0.45
5075.00,17,C,1,0.000000,0.9983,0.5981,2410.90,2433.50
5075.00,17,P,1319,0.000000,-0.0012,0.6194,0.20,0.50
5100.00,17,C,9,0.000000,0.9983,0.5996,2385.90,2407.70
5100.00,17,P,2939,0.000000,-0.0013,0.6122,0.25,0.50
5125.00,17,P,575,0.000000,-0.0013,0.6086,0.25,0.50
5150.00,17,C,3,0.000000,0.9982,0.5830,2336.10,2359.00
5150.00,17,P,1929,0.000000,-0.0014,0.6014,0.25,0.50
5175.00,17,P,557,0.000000,-0.0014,0.5976,0.25,0.50
5200.00,17,C,3,0.000000,0.9981,0.5832,2286.20,2309.20
5200.00,17,P,5114,0.000000,-0.0015,0.5904,0.25,0.55
5225.00,17,P,646,0.000000,-0.0015,0.5864,0.30,0.55
5250.00,17,C,27,0.000000,0.9980,0.5671,2239.20,2260.30
5250.00,17,P,1572,0.000000,-0.0016,0.5792,0.30,0.55
5275.00,17,C,3,0.000000,0.9979,0.5662,2211.50,2234.60
5275.00,17,P,1102,0.000000,-0.0017,0.5721,0.30,0.55
5300.00,17,C,38,0.000000,0.9978,0.5646,2186.50,2209.50
5300.00,17,P,3682,0.000000,-0.0017,0.5679,0.30,0.55
5325.00,17,P,2809,0.000000,-0.0018,0.5608,0.35,0.60
5350.00,17,C,50,0.000000,0.9977,0.5489,2136.70,2159.70
5350.00,17,P,1743,0.000000,-0.0019,0.5564,0.35,0.60
5375.00,17,C,1,0.000000,0.9976,0.5469,2111.80,2133.50
5375.00,17,P,1796,0.000000,-0.0020,0.5520,0.35,0.55
5400.00,17,C,15,0.000000,0.9975,0.5444,2086.80,2109.80
5400.00,17,P,5192,0.000000,-0.0020,0.5449,0.40,0.60
5425.00,17,P,2200,0.000000,-0.0021,0.5403,0.40,0.65
5450.00,17,C,363,0.000000,0.9974,0.5290,2037.00,2060.00
5450.00,17,P,2885,0.000000,-0.0022,0.5356,0.40,0.65
5475.00,17,C,2,0.000000,0.9973,0.5262,2012.10,2035.10
5475.00,17,P,851,0.000000,-0.0023,0.5307,0.45,0.65
5480.00,17,C,2,0.000000,0.9972,0.5238,2007.10,2030.00
5480.00,17,P,179,0.000000,-0.0023,0.5293,0.40,0.65
5490.00,17,C,2,0.000000,0.9972,0.5188,1997.10,2020.00
5490.00,17,P,959,0.000000,-0.0024,0.5265,0.45,0.60
5500.00,17,C,55,0.000000,0.9972,0.5232,1987.20,2010.40
5500.00,17,P,12494,0.000000,-0.0024,0.5237,0.45,0.70
5510.00,17,P,427,0.000000,-0.0024,0.5230,0.45,0.70
5520.00,17,P,237,0.000000,-0.0025,0.5202,0.45,0.70
5525.00,17,C,5,0.000000,0.9971,0.5110,1962.30,1984.50
5525.00,17,P,544,0.000000,-0.0025,0.5188,0.45,0.70
5530.00,17,P,323,0.000000,-0.0025,0.5194,0.45,0.70
5540.00,17,P,563,0.000000,-0.0026,0.5165,0.45,0.70
5550.00,17,C,1,0.000000,0.9970,0.5080,1937.30,1959.10
5550.00,17,P,2895,0.000000,-0.0026,0.5138,0.50,0.75
5560.00,17,P,873,0.000000,-0.0026,0.5109,0.50,0.75
5570.00,17,P,1002,0.000000,-0.0027,0.5081,0.50,0.75
5575.00,17,C,4,0.000000,0.9968,0.5047,1912.40,1935.40
5575.00,17,P,4533,0.000000,-0.0027,0.5067,0.50,0.75
5580.00,17,P,799,0.000000,-0.0027,0.5053,0.50,0.75
5590.00,17,C,1,0.000000,0.9968,0.5056,1900.30,1921.40
5590.00,17,P,1108,0.000000,-0.0028,0.5045,0.50,0.75
5600.00,17,C,19,0.000000,0.9967,0.5011,1887.50,1910.50
5600.00,17,P,9769,0.000000,-0.0028,0.5035,0.55,0.75
5610.00,17,P,439,0.000000,-0.0029,0.5007,0.50,0.75
5620.00,17,P,426,0.000000,-0.0029,0.4979,0.55,0.80
5625.00,17,C,1,0.000000,0.9966,0.4973,1862.60,1885.20
5625.00,17,P,693,0.000000,-0.0029,0.4965,0.55,0.80
5630.00,17,P,223,0.000000,-0.0030,0.4969,0.55,0.80
5640.00,17,P,382,0.000000,-0.0030,0.4941,0.55,0.80
5650.00,17,C,15,0.000000,0.9965,0.4934,1837.70,1860.60
5650.00,17,P,3182,0.000000,-0.0031,0.4913,0.60,0.80
5660.00,17,P,450,0.000000,-0.0031,0.4902,0.60,0.80
5670.00,17,P,728,0.000000,-0.0032,0.4874,0.60,0.80
5675.00,17,C,6,0.000000,0.9964,0.4824,1812.80,1835.70
5675.00,17,P,2080,0.000000,-0.0032,0.4860,0.60,0.80
5680.00,17,P,235,0.000000,-0.0032,0.4862,0.60,0.85
5690.00,17,P,404,0.000000,-0.0033,0.4801,0.60,0.85
5700.00,17,C,174,0.000000,0.9962,0.4784,1787.90,1810.90
5700.00,17,P,6639,0.000000,-0.0033,0.4806,0.65,0.85
5710.00,17,P,283,0.000000,-0.0034,0.4779,0.60,0.85
5720.00,17,P,224,0.000000,-0.0034,0.4766,0.65,0.90
5725.00,17,P,776,0.000000,-0.0035,0.4752,0.65,0.85
5730.00,17,P,459,0.000000,-0.0035,0.4754,0.65,0.90
5740.00,17,P,354,0.000000,-0.0036,0.4726,0.65,0.90
5750.00,17,C,14,0.000000,0.9960,0.4700,1738.00,1759.30
5750.00,17,P,7189,0.000000,-0.0036,0.4712,0.70,0.90
5760.00,17,P,309,0.000000,-0.0037,0.4684,0.65,0.90
5770.00,17,P,581,0.000000,-0.0037,0.4642,0.70,0.95
5775.00,17,C,3,0.000000,0.9958,0.4655,1713.10,1734.90
5775.00,17,P,1201,0.000000,-0.0038,0.4642,0.70,0.95
5780.00,17,P,310,0.000000,-0.0038,0.4614,0.70,0.95
5790.00,17,P,407,0.000000,-0.0038,0.4601,0.70,0.95
5800.00,17,C,75,0.000000,0.9956,0.4610,1688.20,1711.10
5800.00,17,P,9968,0.000000,-0.0039,0.4601,0.75,0.95
5810.00,17,P,278,0.000000,-0.0040,0.4560,0.75,1.00
5820.00,17,C,2,0.000000,0.9955,0.4582,1668.30,1690.10
5820.00,17,P,563,0.000000,-0.0040,0.4532,0.75,1.00
5825.00,17,C,9,0.000000,0.9955,0.4562,1663.30,1686.60
5825.00,17,P,504,0.000000,-0.0041,0.4544,0.75,1.00
5830.00,17,P,600,0.000000,-0.0041,0.4531,0.75,1.00
5840.00,17,P,224,0.000000,-0.0042,0.4503,0.75,1.00
5850.00,17,C,9,0.000000,0.9953,0.4514,1638.40,1661.00
5850.00,17,P,2733,0.000000,-0.0043,0.4488,0.80,1.00
5860.00,17,P,302,0.000000,-0.0043,0.4472,0.80,1.05
5870.00,17,P,364,0.000000,-0.0044,0.4432,0.80,1.05
5875.00,17,C,30,0.000000,0.9951,0.4465,1613.50,1636.70
5875.00,17,P,1302,0.000000,-0.0044,0.4430,0.85,1.05
5880.00,17,P,2112,0.000000,-0.0045,0.4416,0.80,1.05
5890.00,17,P,208,0.000000,-0.0046,0.4401,0.85,1.10
5900.00,17,C,219,0.000000,0.9949,0.4415,1588.60,1611.80
5900.00,17,P,5237,0.000000,-0.0046,0.4373,0.85,1.10
5910.00,17,P,909,0.000000,-0.0047,0.4357,0.85,1.10
5920.00,17,P,337,0.000000,-0.0048,0.4341,0.85,1.10
5925.00,17,C,30,0.000000,0.9947,0.4364,1563.70,1586.60
5925.00,17,P,779,0.000000,-0.0048,0.4327,0.90,1.10
5930.00,17,P,1132,0.000000,-0.0049,0.4302,0.90,1.15
5940.00,17,P,554,0.000000,-0.0050,0.4285,0.90,1.15
